Title Sim,Body Sim,Tags Sim,isDuplicate
0.1273595297947935,0.10811041037679905,0.4634892425857411,1
0.27519581217502304,0.19043324950898313,0.7919594790439004,1
0.15064018498706513,0.04158975018402617,0.8454271660309618,1
0.0,0.13820234644691456,0.8494220122760086,1
0.5031026124151314,0.13606449703267853,0.7589171918635486,1
0.10163066979112656,0.10680209126328377,0.6440746111254761,1
0.38087260847594373,0.2744666125064827,0.7005010716337243,1
0.26055567105626243,0.5345267473319281,0.5960484980256013,1
0.2523342014336961,0.058753512058652674,0.6908545653144287,1
0.04692402084245643,0.019718786810955076,0.5166056755983778,1
0.43161341897075156,0.10195823785598175,0.41966417779987814,1
0.8181802073667197,0.05216101746755172,0.7058906319748113,1
0.26055567105626243,0.1278312922149637,0.4461172545900015,1
0.4743307064971939,0.07346387809209205,0.754189210943161,1
0.0,0.28031492589697904,0.7576283155153016,1
0.1059921313509325,0.22937100186741874,0.7443259726084278,1
0.1059921313509325,0.2757068603269006,0.7443259726084278,1
0.26055567105626243,0.18409940825162477,0.8621959462239259,1
1.0000000000000002,0.15428719743552638,0.6141925010779046,1
0.14438355527738675,0.20181470276759844,0.7097777122808078,1
0.26951761324603224,0.1622659935154757,0.6835244521576118,1
0.36802320875611494,0.04316151195683332,0.7201116241302659,1
0.2605556710562624,0.3143895197927959,0.6065944383405332,1
0.07780894359285004,0.1413720651785819,0.6745930679179044,1
0.5101490193104813,0.16976668605667694,0.7245703851014307,1
0.35630042933313816,0.14023703167117463,0.6265664877816417,1
0.06437099366532754,0.19356147353424447,0.8181802073667198,1
0.15064018498706513,0.060456501905007995,0.5876036402314331,1
0.08704446792504217,0.04904522366243251,0.6198835172619725,1
0.08704446792504218,0.09514343748796686,0.630776138274022,1
0.3188827274930885,0.04021450909121716,0.7801867322569045,1
0.22576484600261607,0.0,0.49573243891450214,1
0.4494364165239822,0.07941819343556274,0.7252249295131,1
0.20199309249791836,0.4352768114360539,0.8336336389685017,1
0.6728984701822545,0.12947494738191265,0.7238382296095359,1
0.5101490193104813,0.14376824823537449,0.8336336389685017,1
0.1707761131901165,0.1827953890353786,0.522886425859451,1
0.29121941856368966,0.10671412305678986,0.5831426641100348,1
0.0,0.1027739327159931,0.8525174297891444,1
0.4071146526809136,0.08173723234966539,0.6288240513638449,1
0.1304808286952537,0.11749287040073826,0.6941469111902571,1
0.4112070550676187,0.10107238197157008,0.6955012561229859,1
0.40711465268091374,0.18189235134942325,0.547700699528111,1
0.3563004293331381,0.06788754495839423,0.5883931683200779,1
0.22028815056182974,0.08575908375336337,0.42515803981317724,1
0.4112070550676187,0.19123899998857236,0.5611972014392349,1
1.0,0.402166770242064,0.6368129133005838,1
0.8950406988124395,0.365614415807237,0.6523404213375077,1
0.22576484600261607,0.12905663403523845,0.8021643431066532,1
0.11671773546032796,0.026400191734601383,0.4793808398571442,1
0.3360969272762575,0.16755063798239161,0.36263810869911856,1
0.26951761324603224,0.15253751844470656,0.6152673607055188,1
0.3249317266808788,0.23650661955456076,0.4624880212316129,1
0.10371551133313006,0.0,0.4328244337650996,1
0.6569729210330907,0.1759454930901907,0.40536970048398924,1
0.3446421410380548,0.31565091196174727,0.5931274216379645,1
0.40735260428856745,0.017730027797887703,0.6421014911319867,1
0.11671773546032796,0.06915852573635274,0.5938356101737322,1
0.5803329846765686,0.10832547292647719,0.806440673687181,1
0.4112070550676186,0.06384953433681506,0.46189551675452045,1
0.25233420143369617,0.0407384086343998,0.3799109525590645,1
0.1273595297947935,0.0,0.8033869076634439,1
0.5193879933129156,0.03386216178295847,0.6905236406062878,1
0.1707761131901165,0.02130100327496061,0.33137952331065423,1
0.2773962289762415,0.02796452816238758,0.3464169546617589,1
0.4501755023269898,0.09581779458999212,0.7732849995541534,1
0.18443191662261307,0.030870727209173845,0.7293968121071199,1
0.5270724758293459,0.15987153035304671,1.0000000000000002,1
0.5797386715376658,0.08938848378587111,0.6220750339620646,1
0.15064018498706513,0.1519788915237632,0.4775264730779635,1
0.3563004293331381,0.054307153205801366,0.1790775910539294,1
0.23855344519607363,0.27508627121933266,0.7083148236045919,1
0.09867961797986957,0.07133090191662866,0.5200175534031023,1
0.29526755538240534,0.06149831433522546,0.7723475574056534,1
0.12536693798731732,0.10934192192463273,0.664566791030936,1
0.46504569062753537,0.3855808348423593,0.6648258991655606,1
0.1707761131901165,0.07968364184641044,0.6093061455898959,1
0.3720557314537373,0.1802626815055819,0.2599151132449916,1
0.36652947754585585,0.194055797113913,0.8725024350675538,1
0.29121941856368966,0.24784241488963865,0.6091450884747639,1
0.2910691023819054,0.07390679082840972,0.21755390184988926,1
0.0,0.12799887629233817,0.7765145304745156,1
0.3188827274930885,0.24060305712009764,0.9000531349943047,1
0.30412574187549357,0.18365925708038328,0.5906825859021841,1
0.11521554337793123,0.09009982396435547,0.16539439585841767,1
0.20199309249791836,0.0648353774508746,0.4117058193880303,1
0.29121941856368966,0.13252720910055807,0.41348400047187744,1
0.29121941856368966,0.1212920763879691,0.7445132493283046,1
0.6569729210330907,0.09085273741601653,0.49228820482554936,1
0.1273595297947935,0.011722744656721585,0.8033869076634439,1
0.5193879933129156,0.03386216178295847,0.6905236406062878,1
0.1707761131901165,0.02130100327496061,0.33137952331065423,1
0.2773962289762415,0.02796452816238758,0.3464169546617589,1
0.4501755023269898,0.09581779458999212,0.7862327477204221,1
0.1506401849870651,0.02812075546347659,0.7474073540060464,1
0.4795818201875527,0.07400783006341606,0.705202846696722,1
0.3901052651831878,0.0,0.7224377240078503,1
0.4062337218025313,0.12877346522613048,0.5078893183511777,1
0.19087406613020355,0.10781733670191837,0.7063078731173207,1
0.2966723668970906,0.11174273118235176,0.7723562345876032,1
0.8673636849609287,0.15066882143479046,0.7503381445807165,1
0.48419435366562863,0.09700762117170542,0.8336336389685017,1
0.0,0.02151776662326333,0.7141681625399078,1
0.26951761324603224,0.21504014064839239,0.6430047564292602,1
0.49790411596993434,0.2721031399571587,0.699926668948663,1
0.13627634143908643,0.06637599223943362,0.7722195957453333,1
0.06997254341808112,0.04554725489612154,0.7225606993771562,1
0.38087260847594373,0.03902574406960304,0.6953492608137595,1
0.40739778621409733,0.11489736979059659,0.6559900816093999,1
0.4924829217995828,0.028606054914637833,0.46422355464545817,1
0.5101490193104813,0.09798616126050821,0.7032228508694527,1
0.5101490193104813,0.6021246701490303,0.7143802483811881,1
0.21574045857712443,0.15609714296107569,0.5448427265558932,1
0.1707761131901165,0.052595031135628925,0.7969235362083489,1
0.18435554192630063,0.10571664754652306,0.35851284851820514,1
0.5031026124151314,0.12440481887298685,0.7736753693468769,1
0.15592892548708362,0.037411041378392934,0.43532708261658504,1
0.3278707471841718,0.17663060898229196,0.591175235811105,1
0.3748077700589727,0.05073340566744509,0.3404780269686323,1
0.12254598128043984,0.0,0.30069751492635505,1
0.33609692727625745,0.06145988953085067,0.800711335754161,1
0.26055567105626243,0.018458928723071213,0.6826611202149535,1
0.3713186382361652,0.0,0.572428333190144,1
0.2202881505618297,0.02655612259046892,0.6794224585007813,1
0.3713186382361652,0.0,0.572428333190144,1
0.2202881505618297,0.02655612259046892,0.6794224585007813,1
0.15064018498706513,0.03062754551887869,0.8075756098539274,1
0.3187840217537793,0.053210107474086485,0.6506057318595608,1
0.27519581217502304,0.1025944959929361,0.8064695291537542,1
0.5803329846765686,0.0811272724905405,0.7800264086792937,1
0.13627634143908643,0.019185223138442852,0.31487715432629004,1
0.26335620086205663,0.11722497230400424,0.6298065479465886,1
0.23790309463326234,0.07104529370159504,0.6095938337452704,1
0.6735205045780812,0.19069933409551,0.7487391985448266,1
0.20199309249791841,0.0,0.7627766834566758,1
0.5193879933129156,0.23503614296026132,0.622540746813751,1
0.15592892548708362,0.01773089703336291,0.9015399457891615,1
0.2798280652432878,0.11218117485065315,0.5235340739376648,1
0.2387281584178664,0.14908517263152948,0.6374666730447635,1
0.3041257418754935,0.2899961206614455,0.8000582172442194,1
0.0,0.1362713272567029,0.2768680931483791,1
0.0,0.011309850792233539,0.4255247822338565,1
0.0,0.0,0.40417946789215164,1
0.0,0.005624894382012502,0.24063717644789548,1
0.38081653297711143,0.014034321036385982,0.5825730754900483,1
0.29121941856368966,0.054446979146598996,0.5245910904457137,1
0.11671773546032796,0.21045374618756918,0.6121768279427405,1
0.19431434016858148,0.2987717041376913,0.38215122629937615,1
0.0,0.13190049320951558,0.2861700210440936,1
0.14438355527738675,0.11663936936578766,0.5298620316132143,1
0.0,0.07635579957232833,0.4828439149965261,1
0.22576484600261607,0.125116202643489,0.9138106509294459,1
0.5193879933129156,0.17036957522855795,0.706506649680053,1
0.6694188517266485,0.04599067249162288,0.9467292624062575,1
0.3563004293331381,0.22352955071312858,0.8744746321952062,1
0.20199309249791833,0.14130868828056972,0.6779656831547356,1
0.10163066979112656,0.4533754274195891,0.8560223050009204,1
0.27519581217502304,0.17567592340988955,0.7919594790439004,1
0.20613696606828605,0.03577730904220351,0.6907307163526443,1
0.0,0.015191116010454097,0.4345745881664025,1
0.4501755023269898,0.13998647033584694,0.4397933004107659,1
0.6194000100245768,0.21687002999149535,0.4156529692339207,1
0.27838092090036437,0.09044672509292717,0.6053313855501754,1
0.8344777154850027,0.02245781293972281,0.5635161485272218,1
0.4501755023269898,0.0,0.678354502866868,1
0.2523342014336961,0.10687972728502954,0.29437248965906265,1
0.317107466580271,0.10453454597116948,0.5358172668958379,1
0.2605556710562624,0.05548917114838363,0.32821095890383284,1
