Title Sim,Body Sim,Tags Sim,isDuplicate
0.1506401849870651,0.06134462782766197,0.6793660233881255,0
0.0,0.05379557787788447,0.8278454749808533,0
0.0,0.004805937817831745,0.7289963517487973,0
0.0,0.0,0.6994305552037864,0
0.0,0.009082069479819295,0.2262965852027363,0
0.0,0.024773291331014944,0.3817281435250134,0
0.0,0.004409816131231055,0.2547383935131783,0
0.0,0.06152982002864246,0.33207400384483354,0
0.08704446792504218,0.16234600862506887,0.555161173256055,0
0.0,0.016361234257163598,0.4552018457650675,0
0.0,0.04629603155763431,0.35144888289120424,0
0.0,0.013070497542936863,0.4740765840288937,0
0.0,0.0729513425001757,0.47735956402171653,0
0.0,0.007469549213276608,0.4920137665981451,0
0.0,0.0,0.2861709877125021,0
0.0,0.20463416983699856,0.28834643421113754,0
0.0,0.0,0.48940597923432005,0
0.0,0.1889689481487192,0.6165007206281785,0
0.0,0.012014598997787028,0.5136559231198866,0
0.0,0.32072550317316345,0.40611051298075024,0
0.0,0.005829615456627619,0.46763807968792936,0
0.0,0.0,0.5011227441530648,0
0.0,0.012969639829250583,0.581775583788225,0
0.0,0.32022508162245783,0.2195945216621597,0
0.0,0.026656667580429512,0.4041358303445668,0
0.0,0.004958693912800247,0.6792217380416559,0
0.0,0.006317170816966611,0.2997610176281829,0
0.0,0.019909144480968463,0.5141441756012554,0
0.0,0.19441405618901175,0.6805363691824284,0
0.0,0.003116153972125959,0.39397170118605945,0
0.0,0.018547208182406544,0.3947153105732828,0
0.0,0.0,0.329933574449441,0
0.0,0.025006326734844878,0.5039900245686986,0
0.0,0.1410452379290906,0.47762266067844705,0
0.0,0.2311005426672486,0.4194482128802566,0
0.0,0.06159505027713036,0.562134843300831,0
0.0,0.0,0.3140762120494781,0
0.0,0.0,0.571057871483143,0
0.0,0.04426600302199128,0.6378465343789493,0
0.0,0.0,0.3629403436990627,0
0.0,0.007188015140789402,0.43933873404633095,0
0.0,0.03998978971891518,0.34907004197818725,0
0.0,0.013459029578190763,0.466755882458149,0
0.0,0.005520431039000233,0.7879170636886125,0
0.0,0.04885939006522874,0.5635842393492927,0
0.0,0.048431656054579414,0.6687126253192042,0
0.0,0.00531706148140165,0.5795805730539618,0
0.0,0.11022817233586303,0.6443278697327119,0
0.0,0.12309638505070192,0.5193497338126474,0
0.0,0.002668213617340347,0.7885524037473483,0
0.0,0.04480118857893536,0.3469756087273084,0
0.0,0.0,0.4196219000047442,0
0.0,0.0,0.6307459615312765,0
0.0,0.13297359287332355,0.5307187211319854,0
0.0,0.017799591053678405,0.6246183878264734,0
0.0,0.046308204424905214,0.5138844573287293,0
0.0,0.0,0.5878143629039803,0
0.0,0.1299078373388522,0.6267320221236171,0
0.0,0.12843657107148812,0.6397178135531819,0
0.0,0.0030447734113344662,0.4762350561103457,0
0.0,0.021556089383335118,0.2508711472274141,0
0.0,0.025467444113869062,0.343207950925228,0
0.0,0.0,0.35874639099748923,0
0.0,0.040470808378672535,0.526973753038703,0
0.0,0.0,0.42842326102664585,0
0.0,0.04609915274967176,0.6926268916148919,0
0.0,0.11915431795071307,0.597032699224723,0
0.0,0.06883061040006681,0.5067373085936342,0
0.0,0.016396270000985185,0.4656415480777979,0
0.12735952979479354,0.17251015956018098,0.5741413395947823,0
0.0,0.004754709488499042,0.16537408816279958,0
0.0,0.07932988523315605,0.5898904699098537,0
0.0,0.0,0.6311808512161243,0
0.0,0.014535873162748958,0.35870645730792766,0
0.0,0.008729292836061373,0.45589594065047284,0
0.0,0.011080146599159672,0.8204592163986013,0
0.0,0.010340829268107424,0.3700490970021848,0
0.0,0.006694024170553029,0.4435958618499099,0
0.0,0.027123879529572167,0.5729814137083404,0
0.0,0.157330305511192,0.5622586695613057,0
0.0,0.06039385505466954,0.4527971823191053,0
0.0,0.1034503811490719,0.38018132715029845,0
0.0,0.009061025916629079,0.4450738896979565,0
0.0,0.0,0.7535920573442103,0
0.0,0.005422536563676054,0.5861228688490606,0
0.0,0.008081893645969588,0.39544584065238975,0
0.0,0.0019427643663539177,0.6839380374574265,0
0.0,0.0,0.39725197009876545,0
0.0,0.0021719317315308634,0.26905582113838517,0
0.0,0.018747028150510225,0.21840616211423597,0
